user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	"other_related_references(genome_id,species_name,radius,ANI,AF)"	msa_percent	translation_table	red_value	warnings
Ss_bin.112.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCA_900547205.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900547205	79.75	0.35	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_014334015.1, s__Bacteroides sp003463205, 95.0, 80.24, 0.43; GCF_902362375.1, s__Bacteroides sp902362375, 95.0, 80.13, 0.41; GCF_002222615.2, s__Bacteroides caccae, 95.0, 80.13, 0.35; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 80.07, 0.47; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 80.02, 0.41; GCF_903181435.1, s__Bacteroides acidifaciens_A, 95.0, 79.98, 0.4; GCF_000613385.1, s__Bacteroides acidifaciens, 95.0, 79.94, 0.35; GCA_000210075.1, s__Bacteroides xylanisolvens, 95.0, 79.9, 0.4; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 79.9, 0.49; GCF_009193325.2, s__Bacteroides sp900066265, 95.8579, 79.83, 0.39; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 79.8, 0.35; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 79.77, 0.48; GCF_009193295.2, s__Bacteroides sp007097645, 95.0, 79.77, 0.38; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 79.76, 0.34; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 79.68, 0.37; GCA_900765785.1, s__Bacteroides sp900765785, 95.0, 79.48, 0.35; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 79.47, 0.31; GCF_900106755.1, s__Bacteroides faecis, 95.0, 79.38, 0.34; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 79.26, 0.24; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 78.71, 0.22; GCF_003865075.1, s__Bacteroides sp003865075, 95.0, 78.7, 0.22; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 78.65, 0.23; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 78.2, 0.23; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 77.89, 0.21; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 77.72, 0.2; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 77.71, 0.17; GCF_900129655.1, s__Bacteroides clarus, 95.0, 77.7, 0.16; GCF_000025985.1, s__Bacteroides fragilis, 95.0, 77.66, 0.17; GCF_000154525.1, s__Bacteroides stercoris, 95.0, 77.6, 0.16; GCF_002849695.1, s__Bacteroides fragilis_A, 95.0, 77.54, 0.16; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 77.54, 0.15; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 77.51, 0.13; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 77.49, 0.16; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 77.47, 0.13; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 77.45, 0.13; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 77.44, 0.16; GCF_000154205.1, s__Bacteroides uniformis, 95.0, 77.43, 0.14; GCF_003438615.1, s__Bacteroides sp003545565, 95.0, 77.42, 0.14; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 77.42, 0.15; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 77.38, 0.15; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 77.36, 0.14; GCF_900241005.1, s__Bacteroides cutis, 95.0, 77.35, 0.11; GCF_000613465.1, s__Bacteroides nordii, 95.0, 77.34, 0.16; GCA_900552405.1, s__Bacteroides sp900552405, 95.0, 77.32, 0.14; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 77.29, 0.14; GCF_000614165.1, s__Bacteroides stercorirosoris, 95.0, 77.29, 0.18; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 77.28, 0.15; GCA_900765805.1, s__Bacteroides sp900765805, 95.0, 77.27, 0.1; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 77.26, 0.13; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 77.25, 0.12; GCF_000155815.1, s__Bacteroides eggerthii, 95.0, 77.1, 0.14; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 77.07, 0.12; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 77.06, 0.18; GCA_900760255.1, s__Bacteroides sp900760255, 95.0, 77.05, 0.11; GCF_900108345.1, s__Bacteroides ndongoniae, 95.0, 77.05, 0.11; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 76.94, 0.14; GCF_900130135.1, s__Bacteroides togonis, 95.0, 76.92, 0.09; GCF_000499785.1, s__Bacteroides neonati, 95.0, 76.89, 0.11; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 76.89, 0.12; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 76.86, 0.1; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 76.85, 0.14; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 76.8, 0.11; GCA_900553815.1, s__Bacteroides sp900553815, 95.0, 76.78, 0.09; GCA_900762525.1, s__Bacteroides sp900762525, 95.0, 76.77, 0.12; GCF_900128475.1, s__Bacteroides massiliensis_A, 95.0, 76.74, 0.11; GCF_010500965.1, s__Bacteroides sp010500965, 95.0, 76.61, 0.08; GCF_010501015.1, s__Bacteroides sp010501015, 95.0, 76.54, 0.05; GCF_007896885.1, s__Bacteroides sp007896885, 95.0, 76.46, 0.05; GCF_002160055.1, s__Bacteroides sp002160055, 95.0, 76.44, 0.07; GCF_000428125.1, s__Bacteroides graminisolvens, 95.0, 76.43, 0.08; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 76.42, 0.07; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 76.38, 0.05; GCA_002307035.1, s__Bacteroides sp002307035, 95.0, 76.31, 0.07; GCF_010500995.1, s__Bacteroides sp010500995, 95.0, 76.27, 0.07; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 76.15, 0.05; GCF_900104585.1, s__Bacteroides ihuae, 95.0, 76.1, 0.07; GCF_010500955.1, s__Bacteroides sp010500955, 95.0, 75.89, 0.05"	63.09	11	0.984130615	N/A
Ss_bin.113.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	N/A	N/A	N/A	N/A	N/A	GCF_900760705.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900760705	76.75	0.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_003447295.1, s__Acetatifactor sp003447295, 95.0, 77.11, 0.09; GCF_003584705.1, s__Acetatifactor sp900066565, 95.0, 76.78, 0.09; GCA_014337175.1, s__Acetatifactor sp900066365, 95.0, 76.77, 0.1; GCF_900771995.1, s__Acetatifactor sp900771995, 95.0, 76.76, 0.12; GCF_900755865.1, s__Acetatifactor sp900755865, 95.0, 76.72, 0.09; GCA_009177215.1, s__Acetatifactor sp009177215, 95.0, 76.7, 0.11; GCA_002431915.1, s__Acetatifactor sp002431915, 95.0, 76.66, 0.1; GCF_900772845.1, s__Acetatifactor sp900772845, 95.0, 76.56, 0.09; GCF_900248245.1, s__Acetatifactor muris, 95.0, 76.54, 0.09; GCF_011959105.1, s__Acetatifactor sp011959105, 95.0, 76.49, 0.1; GCF_003612485.1, s__Acetatifactor sp003612485, 95.0, 76.48, 0.08; GCF_900766575.1, s__Acetatifactor sp900766575, 95.0, 76.46, 0.1; GCA_900554205.1, s__Acetatifactor sp900554205, 95.0, 76.38, 0.07; GCA_902796105.1, s__Acetatifactor sp902796105, 95.0, 76.37, 0.07; GCA_900320485.1, s__Acetatifactor sp900320485, 95.0, 76.37, 0.04; GCA_902766425.1, s__Acetatifactor sp902766425, 95.0, 76.28, 0.06; GCA_002490995.1, s__Acetatifactor sp002490995, 95.0, 76.01, 0.07; GCA_002368865.1, s__Acetatifactor sp002368865, 95.0, 75.82, 0.06; GCA_002314715.1, s__Acetatifactor sp002314715, 95.0, 75.73, 0.04"	83.05	11	0.936017734	N/A
Ss_bin.115.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	82.43	11	0.91019894	N/A
Ss_bin.116.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	N/A	N/A	N/A	N/A	N/A	GCF_900760705.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900760705	76.74	0.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_014337175.1, s__Acetatifactor sp900066365, 95.0, 77.02, 0.08; GCF_003612485.1, s__Acetatifactor sp003612485, 95.0, 76.95, 0.14; GCF_011959105.1, s__Acetatifactor sp011959105, 95.0, 76.86, 0.14; GCF_003584705.1, s__Acetatifactor sp900066565, 95.0, 76.86, 0.1; GCF_900771995.1, s__Acetatifactor sp900771995, 95.0, 76.84, 0.13; GCA_902796105.1, s__Acetatifactor sp902796105, 95.0, 76.7, 0.09; GCA_002431915.1, s__Acetatifactor sp002431915, 95.0, 76.67, 0.11; GCA_900320485.1, s__Acetatifactor sp900320485, 95.0, 76.61, 0.07; GCA_002490995.1, s__Acetatifactor sp002490995, 95.0, 76.61, 0.09; GCA_009177215.1, s__Acetatifactor sp009177215, 95.0, 76.6, 0.1; GCF_900772845.1, s__Acetatifactor sp900772845, 95.0, 76.59, 0.1; GCF_900248245.1, s__Acetatifactor muris, 95.0, 76.58, 0.08; GCA_900554205.1, s__Acetatifactor sp900554205, 95.0, 76.48, 0.1; GCF_900766575.1, s__Acetatifactor sp900766575, 95.0, 76.38, 0.09; GCF_900755865.1, s__Acetatifactor sp900755865, 95.0, 76.26, 0.1; GCA_003447295.1, s__Acetatifactor sp003447295, 95.0, 76.18, 0.11; GCA_902766425.1, s__Acetatifactor sp902766425, 95.0, 76.15, 0.09; GCA_002368865.1, s__Acetatifactor sp002368865, 95.0, 76.11, 0.08; GCA_002314715.1, s__Acetatifactor sp002314715, 95.0, 75.87, 0.04"	93.13	11	0.931202499	N/A
Ss_bin.118.fa	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oxalobacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_000158475.2	95	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oxalobacter;s__Oxalobacter formigenes_B	83.2	0.84	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oxalobacter;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_900760095.1, s__Oxalobacter sp900760095, 95.0, 80.65, 0.61; GCF_002127965.1, s__Oxalobacter formigenes, 95.0, 79.02, 0.51; GCA_009783065.1, s__Oxalobacter sp009783065, 95.0, 76.45, 0.13; GCA_012512465.1, s__Oxalobacter sp012512465, 95.0, 76.32, 0.09"	98.19	11	0.987522535	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Ss_bin.119.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerofilum;s__	N/A	N/A	N/A	N/A	N/A	GCF_002160015.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerofilum;s__Anaerofilum sp002160015	79.78	0.42	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	60.39	11	0.923180478	N/A
Ss_bin.12.fa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	89.95	11	0.960873289	N/A
Ss_bin.121.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_009935865.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter sp009935865	77.59	0.25	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 77.81, 0.22; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 77.75, 0.25; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 77.65, 0.21; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.17, 0.15; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 77.12, 0.14; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 76.93, 0.13; GCF_000243215.1, s__Odoribacter laneus, 95.0, 76.47, 0.1; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 75.71, 0.03"	62.62	11	0.97830409	N/A
Ss_bin.125.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	N/A	"GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 77.77, 0.22; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 77.72, 0.22; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 77.5, 0.19; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.11, 0.15; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 77.11, 0.24; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 76.91, 0.14; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 76.57, 0.14; GCF_000243215.1, s__Odoribacter laneus, 95.0, 76.48, 0.11; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 75.74, 0.05"	76.69	11	0.962844866	N/A
Ss_bin.127.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__VSOB01;s__	N/A	N/A	N/A	N/A	N/A	GCA_009774625.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__VSOB01;s__VSOB01 sp009774625	76.87	0.09	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	87.71	11	0.914520182	N/A
Ss_bin.128.fa	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__CAG-288;s__	N/A	N/A	N/A	N/A	N/A	GCA_000437395.1	95	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__CAG-288;s__CAG-288 sp000437395	78.91	0.05	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	65.52	11	0.961265528	N/A
Ss_bin.133.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAAYNV01;s__	N/A	N/A	N/A	N/A	N/A	GCA_012520645.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAAYNV01;s__JAAYNV01 sp012520645	76.82	0.16	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	87.51	11	0.92612829	N/A
Ss_bin.134.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__	N/A	N/A	N/A	N/A	N/A	GCA_900079765.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp900079765	79.79	0.48	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_014287675.1, s__Pseudoflavonifractor sp014287675, 95.0, 81.16, 0.57; GCF_000169255.2, s__Pseudoflavonifractor capillosus, 95.0, 80.25, 0.48"	79.11	11	0.96098422	N/A
Ss_bin.137.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	GCF_000012845.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	96.13	0.82	GCF_000012845.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	96.13	0.82	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	"GCF_004793765.1, s__Parabacteroides distasonis_A, 95.0, 93.3, 0.65; GCF_011038785.1, s__Parabacteroides sp011038785, 95.0, 89.66, 0.71; GCF_900128505.1, s__Parabacteroides timonensis, 95.0, 78.47, 0.21; GCF_000154105.1, s__Parabacteroides merdae, 95.0, 78.46, 0.21; GCF_000969825.1, s__Parabacteroides gordonii, 95.0, 78.37, 0.21; GCF_900186615.1, s__Parabacteroides bouchesdurhonensis, 95.0, 78.27, 0.21; GCF_900108035.1, s__Parabacteroides chinchillae, 95.0, 78.23, 0.19; GCF_003480915.1, s__Parabacteroides sp003480915, 95.0, 78.21, 0.2; GCA_900760525.1, s__Parabacteroides sp900760525, 95.0, 78.19, 0.2; GCF_014287585.1, s__Parabacteroides sp014287585, 95.0, 78.11, 0.22; GCF_003473295.1, s__Parabacteroides sp003473295, 95.0, 78.11, 0.17; GCA_900540715.1, s__Parabacteroides sp900540715, 95.0, 78.06, 0.2; GCA_014647375.1, s__Parabacteroides faecis, 95.0, 78.04, 0.21; GCF_000969835.1, s__Parabacteroides goldsteinii, 95.0, 78.02, 0.22; GCF_900155425.1, s__Parabacteroides massiliensis, 95.0, 77.99, 0.2; GCA_900770835.1, s__Parabacteroides sp900770835, 95.0, 77.95, 0.18; GCF_000156495.1, s__Parabacteroides johnsonii, 95.0, 77.93, 0.21; GCF_003363715.1, s__Parabacteroides acidifaciens, 95.0, 77.86, 0.21; GCA_900549585.1, s__Parabacteroides sp900549585, 95.0, 77.82, 0.09; GCA_900541965.1, s__Parabacteroides sp900541965, 95.0, 77.7, 0.16; GCA_004562445.1, s__Parabacteroides sp004562445, 95.0, 77.6, 0.12; GCA_900552465.1, s__Parabacteroides sp900552465, 95.0, 77.53, 0.2; GCA_000436495.1, s__Parabacteroides sp000436495, 95.0, 77.53, 0.12; GCA_900552415.1, s__Parabacteroides sp900552415, 95.0, 77.3, 0.22; GCA_900547435.1, s__Parabacteroides sp900547435, 95.0, 77.03, 0.11; GCA_900548175.1, s__Parabacteroides sp900548175, 95.0, 77.01, 0.12; GCF_002159645.1, s__Parabacteroides sp002159645, 95.0, 76.7, 0.09"	81.79	11	N/A	N/A
Ss_bin.138.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	66.19	11	0.938850507	N/A
Ss_bin.14.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000424325.1, s__Enterocloster clostridioformis_A, 95.0, 83.54, 0.52; GCF_005845215.1, s__Enterocloster sp005845215, 95.0, 83.36, 0.69; GCF_900113155.1, s__Enterocloster clostridioformis, 95.0, 83.11, 0.57; GCF_002234575.2, s__Enterocloster bolteae, 95.0, 83.05, 0.67; GCF_000155435.1, s__Enterocloster sp000155435, 95.0, 79.79, 0.43; GCF_003434055.1, s__Enterocloster aldenensis, 95.0, 79.62, 0.42; GCF_000233455.1, s__Enterocloster citroniae, 95.0, 79.17, 0.38; GCA_900555045.1, s__Enterocloster sp900555045, 95.0, 78.67, 0.26; GCF_902364025.1, s__Enterocloster lavalensis, 95.0, 78.49, 0.31; GCF_000158075.1, s__Enterocloster asparagiformis, 95.0, 78.46, 0.28; GCA_900555905.1, s__Enterocloster sp900555905, 95.0, 78.34, 0.22; GCF_900753815.1, s__Enterocloster sp900753815, 95.0, 78.2, 0.24; GCA_001304855.1, s__Enterocloster sp001304855, 95.0, 78.08, 0.26; GCA_900551225.1, s__Enterocloster sp900551225, 95.0, 78.03, 0.24; GCA_900549235.1, s__Enterocloster sp900549235, 95.0, 77.76, 0.21; GCF_900770345.1, s__Enterocloster sp900770345, 95.0, 77.68, 0.18; GCA_900547035.1, s__Enterocloster sp900547035, 95.0, 77.59, 0.15; GCF_009696375.1, s__Enterocloster sp900540675, 95.0, 77.51, 0.17; GCF_013282095.1, s__Enterocloster sp900538485, 95.0, 77.5, 0.14; GCF_001517625.2, s__Enterocloster sp001517625, 95.0, 77.43, 0.14; GCF_900759225.1, s__Enterocloster sp900759225, 95.0, 77.33, 0.22; GCF_003473545.1, s__Enterocloster sp000431375, 95.0, 77.11, 0.09; GCA_900543885.1, s__Enterocloster sp900543885, 95.0, 76.96, 0.09; GCA_900541315.1, s__Enterocloster sp900541315, 95.0, 76.66, 0.09"	55.55	11	0.976029921	Genome has more than 14.2% of markers with multiple hits
Ss_bin.140.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	N/A	"GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 77.68, 0.23; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.67, 0.19; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 77.45, 0.22; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 77.44, 0.15; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 77.38, 0.21; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 77.26, 0.21; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 77.22, 0.16; GCF_000243215.1, s__Odoribacter laneus, 95.0, 77.03, 0.16; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 76.31, 0.04"	94.76	11	0.960116348	N/A
Ss_bin.141.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__	ANI	N/A	"GCF_000403275.1, s__Kineothrix sp000403275, 95.0, 77.06, 0.15; GCF_000732725.1, s__Kineothrix alysoides, 95.0, 77.04, 0.14; GCA_012520655.1, s__Kineothrix sp012520655, 95.0, 76.84, 0.12; GCF_009911195.1, s__Kineothrix sp009911195, 95.0, 76.38, 0.1; GCF_011958945.1, s__Kineothrix sp011958945, 95.0, 76.33, 0.11; GCA_003488965.1, s__Kineothrix sp003488965, 95.0, 76.27, 0.1"	84.83	11	0.937739882	N/A
Ss_bin.143.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__	ANI	N/A	"GCA_004554205.1, s__UBA9502 sp004554205, 95.0, 78.46, 0.33; GCF_003480315.1, s__UBA9502 sp003480315, 95.0, 78.33, 0.2; GCF_003478505.1, s__UBA9502 sp003478505, 95.0, 78.22, 0.19; GCF_003481985.1, s__UBA9502 sp003506385, 95.0, 78.1, 0.16; GCF_003481825.1, s__UBA9502 sp003481825, 95.0, 78.09, 0.17; GCF_900770535.1, s__UBA9502 sp900770535, 95.0, 77.91, 0.27; GCA_900538475.1, s__UBA9502 sp900538475, 95.0, 77.38, 0.16; GCA_900540335.1, s__UBA9502 sp900540335, 95.0, 77.34, 0.19; GCF_003669055.1, s__UBA9502 sp003669055, 95.0, 77.24, 0.17; GCA_900555625.1, s__UBA9502 sp900555625, 95.0, 76.95, 0.13; GCF_003611875.1, s__UBA9502 sp003611875, 95.0, 76.89, 0.13; GCF_009911065.1, s__UBA9502 sp009911065, 95.0, 76.88, 0.09"	71.85	11	0.942958589	N/A
Ss_bin.146.fa	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	81.81	11	0.797439605	N/A
